city_ascii,county_name,county_fips,state_id,metfips,metarea
Dawsonville,Dawson,13085,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Franklin,Oakland,26125,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Kotzebue,Northwest Arctic,02188,AK,NA,NA
Grangeville,Idaho,16049,ID,NA,NA
Eden,Erie,36029,NY,15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)"
Sleepy Hollow,Kane,17089,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Northwest Harwinton,Litchfield,09005,CT,NA,NA
Sleepy Eye,Brown,27015,MN,NA,NA
Weaverville,Trinity,06105,CA,NA,NA
Upland,Grant,18053,IN,NA,NA
Greentown,Stark,39151,OH,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)"
Lindsborg,McPherson,20113,KS,NA,NA
Monmouth Beach,Monmouth,34025,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Minden,Douglas,32005,NV,NA,NA
Spearman,Hansford,48195,TX,NA,NA
Christiana,Rutherford,47149,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
Blue Ridge,Botetourt,51023,VA,40220,"Roanoke, VA (Metropolitan Statistical Area)"
Paoli,Orange,18117,IN,NA,NA
Kemmerer,Lincoln,56023,WY,NA,NA
Iowa Colony,Brazoria,48039,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Rochester,Thurston,53067,WA,36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)"
Wimberley,Hays,48209,TX,12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)"
Locust,Stanly,37167,NC,NA,NA
Verona,Lee,28081,MS,NA,NA
Fulton,Itawamba,28057,MS,NA,NA
Russell,Greenup,21089,KY,26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
North Middletown,Monmouth,34025,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Norris,Anderson,47001,TN,28940,"Knoxville, TN (Metropolitan Statistical Area)"
Blissfield,Lenawee,26091,MI,NA,NA
Silt,Garfield,08045,CO,NA,NA
Wellsboro,Tioga,42117,PA,NA,NA
Port Monmouth,Monmouth,34025,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
West Orange,Orange,48361,TX,13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
Mount Morris,Ogle,17141,IL,NA,NA
Hinton,Caddo,40015,OK,NA,NA
Volcano,Hawaii,15001,HI,NA,NA
Tipton,Tulare,06107,CA,47300,"Visalia, CA (Metropolitan Statistical Area)"
East Dundee,Kane,17089,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Fairfield,Freestone,48161,TX,NA,NA
Coplay,Lehigh,42077,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
East Richmond Heights,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Lopezville,Hidalgo,48215,TX,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"
New York Mills,Oneida,36065,NY,46540,"Utica-Rome, NY (Metropolitan Statistical Area)"
Orchard City,Delta,08029,CO,NA,NA
Cuba,Crawford,29055,MO,NA,NA
Warrior,Jefferson,01073,AL,13820,"Birmingham-Hoover, AL (Metropolitan Statistical Area)"
Algona,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Steeleville,Randolph,17157,IL,NA,NA
Williston,Levy,12075,FL,23540,"Gainesville, FL (Metropolitan Statistical Area)"
Colfax,Placer,06061,CA,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)"
Mingo Junction,Jefferson,39081,OH,48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)"
Reno,Parker,48367,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Story City,Story,19169,IA,11180,"Ames, IA (Metropolitan Statistical Area)"
Long Prairie,Todd,27153,MN,NA,NA
Cumberland,Harlan,21095,KY,NA,NA
Bay Pines,Pinellas,12103,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Red Oaks Mill,Dutchess,36027,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Dahlgren,King George,51099,VA,NA,NA
Cherryvale,Sumter,45085,SC,44940,"Sumter, SC (Metropolitan Statistical Area)"
Bandon,Coos,41011,OR,NA,NA
North Yelm,Thurston,53067,WA,36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)"
Seacliff,Santa Cruz,06087,CA,42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)"
Helena Valley Northeast,Lewis and Clark,30049,MT,NA,NA
Emerald Mountain,Elmore,01051,AL,33860,"Montgomery, AL (Metropolitan Statistical Area)"
Ingalls Park,Will,17197,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Port Washington North,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Ingram,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Orchidlands Estates,Hawaii,15001,HI,NA,NA
Underwood-Petersville,Lauderdale,01077,AL,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)"
Heron Bay,Henry,13151,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Barron,Barron,55005,WI,NA,NA
Fairview,Westchester,36119,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Warrensburg,Warren,36113,NY,24020,"Glens Falls, NY (Metropolitan Statistical Area)"
Bethel Acres,Pottawatomie,40125,OK,NA,NA
Walkerton,St. Joseph,18141,IN,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)"
Cornville,Yavapai,04025,AZ,39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)"
Luis Llorens Torres,Juana Díaz,72075,PR,NA,NA
Grand Mound,Thurston,53067,WA,36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)"
Athens,Bradford,42015,PA,NA,NA
Prince Frederick,Calvert,24009,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Lake Orion,Oakland,26125,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Montrose,Westchester,36119,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Burgettstown,Washington,42125,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Coqui,Salinas,72123,PR,NA,NA
Glenville,Gilmer,54021,WV,NA,NA
Malabar,Brevard,12009,FL,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)"
Georgetown,Vermilion,17183,IL,19180,"Danville, IL (Metropolitan Statistical Area)"
Tallapoosa,Haralson,13143,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Superior,Pinal,04021,AZ,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)"
North Crossett,Ashley,05003,AR,NA,NA
Lutcher,St. James,22093,LA,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
Elgin,Comanche,40031,OK,30020,"Lawton, OK (Metropolitan Statistical Area)"
South Oroville,Butte,06007,CA,17020,"Chico, CA (Metropolitan Statistical Area)"
Sparta,Hancock,13141,GA,NA,NA
Waynesville,Warren,39165,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Laguna Vista,Cameron,48061,TX,15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)"
Chandler,Henderson,48213,TX,NA,NA
Ligonier,Westmoreland,42129,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Santa Rosa Valley,Ventura,06111,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"
Kenvil,Morris,34027,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Cutchogue,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Macungie,Lehigh,42077,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
Hideaway,Smith,48423,TX,46340,"Tyler, TX (Metropolitan Statistical Area)"
Union City,Erie,42049,PA,21500,"Erie, PA (Metropolitan Statistical Area)"
Frisco,Summit,08117,CO,NA,NA
Saddle River,Bergen,34003,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
San Saba,San Saba,48411,TX,NA,NA
Locust Valley,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Marin City,Marin,06041,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Black Canyon City,Yavapai,04025,AZ,39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)"
Breckenridge,Wilkin,27167,MN,NA,NA
Denver,Lincoln,37109,NC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Melrose,Stearns,27145,MN,41060,"St. Cloud, MN (Metropolitan Statistical Area)"
Pickens,Pickens,45077,SC,24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)"
Jones,Oklahoma,40109,OK,36420,"Oklahoma City, OK (Metropolitan Statistical Area)"
Cold Spring,Putnam,36079,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Tunkhannock,Wyoming,42131,PA,42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)"
Knox,Starke,18149,IN,NA,NA
Navy Yard City,Kitsap,53035,WA,14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)"
Fiskdale,Worcester,25027,MA,49340,"Worcester, MA-CT (Metropolitan Statistical Area)"
Madison,Lake,39085,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Booneville,Logan,05083,AR,NA,NA
Greentown,Howard,18067,IN,29020,"Kokomo, IN (Metropolitan Statistical Area)"
Plymouth,Grafton,33009,NH,NA,NA
Unadilla,Dooly,13093,GA,NA,NA
North Brooksville,Hernando,12053,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Oak Ridge North,Montgomery,48339,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
El Cenizo,Webb,48479,TX,29700,"Laredo, TX (Metropolitan Statistical Area)"
Early,Brown,48049,TX,NA,NA
Garnett,Anderson,20003,KS,NA,NA
Pitcairn,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Rockwood,Wayne,26163,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Ladysmith,Rusk,55107,WI,NA,NA
Boscobel,Grant,55043,WI,NA,NA
Tilton Northfield,Belknap,33001,NH,NA,NA
Laguna Heights,Cameron,48061,TX,15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)"
South Blooming Grove,Orange,36071,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Fayette,Fayette,01057,AL,NA,NA
Delta,Fulton,39051,OH,45780,"Toledo, OH (Metropolitan Statistical Area)"
Liberty,Pickens,45077,SC,24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)"
Walbridge,Wood,39173,OH,45780,"Toledo, OH (Metropolitan Statistical Area)"
Meadowdale,Snohomish,53061,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Newcastle,Weston,56045,WY,NA,NA
Hurley,Ulster,36111,NY,28740,"Kingston, NY (Metropolitan Statistical Area)"
Heritage Lake,Putnam,18133,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Fairfield,Somerset,23025,ME,NA,NA
Riverside,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Anza,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Moose Lake,Carlton,27017,MN,20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
Piggott,Clay,05021,AR,NA,NA
Mountain Home AFB,Elmore,16039,ID,NA,NA
Homestead,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Springtown,Parker,48367,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Nevada City,Nevada,06057,CA,NA,NA
Blackhawk,Meade,46093,SD,39660,"Rapid City, SD (Metropolitan Statistical Area)"
Pine Hills,Humboldt,06023,CA,NA,NA
Marianna,Lee,05077,AR,NA,NA
Lake Success,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Boiling Springs,Cumberland,42041,PA,25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)"
Oaklawn-Sunview,Sedgwick,20173,KS,48620,"Wichita, KS (Metropolitan Statistical Area)"
Pleasant Valley,Marion,54049,WV,NA,NA
North Lakeport,Lake,06033,CA,NA,NA
Zillah,Yakima,53077,WA,49420,"Yakima, WA (Metropolitan Statistical Area)"
Granville,Monongalia,54061,WV,34060,"Morgantown, WV (Metropolitan Statistical Area)"
Blanchard,Caddo,22017,LA,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
New Hampton,Chickasaw,19037,IA,NA,NA
Centerville,Washington,42125,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Nokomis,Montgomery,17135,IL,NA,NA
Sheridan,Hamilton,18057,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Salmon,Lemhi,16059,ID,NA,NA
Millersburg,Holmes,39075,OH,NA,NA
Versailles,Darke,39037,OH,NA,NA
Landis,Rowan,37159,NC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Coronita,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Manila,Mississippi,05093,AR,NA,NA
Acushnet Center,Bristol,25005,MA,39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)"
Pine Island,Goodhue,27049,MN,NA,NA
Brackenridge,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Denmark,Bamberg,45009,SC,NA,NA
Bicknell,Knox,18083,IN,NA,NA
Ocean Grove,Monmouth,34025,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Burlington,Kit Carson,08063,CO,NA,NA
Wrightstown,Brown,55009,WI,24580,"Green Bay, WI (Metropolitan Statistical Area)"
Netcong,Morris,34027,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Hamburg,Sussex,34037,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Orchard Park,Erie,36029,NY,15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)"
Yorkville,Racine,55101,WI,39540,"Racine, WI (Metropolitan Statistical Area)"
Avondale Estates,DeKalb,13089,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Greenwood,Caddo,22017,LA,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)"
Cazenovia,Madison,36053,NY,45060,"Syracuse, NY (Metropolitan Statistical Area)"
Hogansville,Troup,13285,GA,NA,NA
Holton,Jackson,20085,KS,45820,"Topeka, KS (Metropolitan Statistical Area)"
Thiensville,Ozaukee,55089,WI,33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)"
Needville,Fort Bend,48157,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Clarence Center,Erie,36029,NY,15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)"
Oakland,Orange,12095,FL,36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)"
South Hempstead,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Marion,Perry,01105,AL,NA,NA
Tiger Point,Santa Rosa,12113,FL,37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)"
Vails Gate,Orange,36071,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Fayetteville,Franklin,42055,PA,16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)"
Maugansville,Washington,24043,MD,25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
University Park,Doña Ana,35013,NM,29740,"Las Cruces, NM (Metropolitan Statistical Area)"
Mauriceville,Orange,48361,TX,13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
Mount Penn,Berks,42011,PA,39740,"Reading, PA (Metropolitan Statistical Area)"
Ticonderoga,Essex,36031,NY,NA,NA
Hillsboro,Jefferson,29099,MO,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Canton,Lincoln,46083,SD,43620,"Sioux Falls, SD (Metropolitan Statistical Area)"
Fairchild AFB,Spokane,53063,WA,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)"
Wesleyville,Erie,42049,PA,21500,"Erie, PA (Metropolitan Statistical Area)"
Paddock Lake,Kenosha,55059,WI,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Gosnell,Mississippi,05093,AR,NA,NA
Abingdon,Knox,17095,IL,NA,NA
Beloit,Mitchell,20123,KS,NA,NA
Bean Station,Grainger,47057,TN,34100,"Morristown, TN (Metropolitan Statistical Area)"
Kellogg,Shoshone,16079,ID,NA,NA
Mineral Springs,Union,37179,NC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Milton,Saratoga,36091,NY,10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
Arcadia,Trempealeau,55121,WI,NA,NA
Rollingwood,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Wallburg,Davidson,37057,NC,49180,"Winston-Salem, NC (Metropolitan Statistical Area)"
Petersburg,Petersburg Borough,02195,AK,NA,NA
Waldron,Scott,05127,AR,NA,NA
New Holstein,Calumet,55015,WI,11540,"Appleton, WI (Metropolitan Statistical Area)"
West Point,Cuming,31039,NE,NA,NA
South Jacksonville,Morgan,17137,IL,NA,NA
Homer,Cortland,36023,NY,NA,NA
Lebanon,Russell,51167,VA,NA,NA
Vienna,Dooly,13093,GA,NA,NA
Mannford,Creek,40037,OK,46140,"Tulsa, OK (Metropolitan Statistical Area)"
Salunga,Lancaster,42071,PA,29540,"Lancaster, PA (Metropolitan Statistical Area)"
St. James,Washington,24043,MD,25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
Federalsburg,Caroline,24011,MD,NA,NA
Big Sky,Gallatin,30031,MT,NA,NA
Galateo,Toa Alta,72135,PR,NA,NA
Olney,Young,48503,TX,NA,NA
Vieques,Vieques,72147,PR,NA,NA
Sloatsburg,Rockland,36087,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Yerington,Lyon,32019,NV,NA,NA
Amity Gardens,Berks,42011,PA,39740,"Reading, PA (Metropolitan Statistical Area)"
Crockett,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Cambrian Park,Santa Clara,06085,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
K. I. Sawyer,Marquette,26103,MI,NA,NA
Balmville,Orange,36071,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
McSherrystown,Adams,42001,PA,23900,"Gettysburg, PA (Metropolitan Statistical Area)"
Hiawatha,Brown,20013,KS,NA,NA
Cadiz,Trigg,21221,KY,17300,"Clarksville, TN-KY (Metropolitan Statistical Area)"
Brownstown,Jackson,18071,IN,NA,NA
Greenwood Lake,Orange,36071,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Loma Rica,Yuba,06115,CA,49700,"Yuba City, CA (Metropolitan Statistical Area)"
Summersville,Nicholas,54067,WV,NA,NA
Eagle Lake,Blue Earth,27013,MN,31860,"Mankato, MN (Metropolitan Statistical Area)"
Bamberg,Bamberg,45009,SC,NA,NA
San Andreas,Calaveras,06009,CA,NA,NA
Red Bay,Franklin,01059,AL,NA,NA
Sonora,Sutton,48435,TX,NA,NA
Filer,Twin Falls,16083,ID,46300,"Twin Falls, ID (Metropolitan Statistical Area)"
Shackle Island,Sumner,47165,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
Tishomingo,Johnston,40069,OK,NA,NA
Zellwood,Orange,12095,FL,36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)"
Warsaw,Duplin,37061,NC,NA,NA
Hartville,Stark,39151,OH,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)"
Rio Grande,Cape May,34009,NJ,36140,"Ocean City, NJ (Metropolitan Statistical Area)"
High Bridge,Snohomish,53061,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Ozark,Franklin,05047,AR,22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
Licking,Texas,29215,MO,NA,NA
Eatonville,Pierce,53053,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Central Park,Grays Harbor,53027,WA,NA,NA
Lakemore,Summit,39153,OH,10420,"Akron, OH (Metropolitan Statistical Area)"
Jefferson,Ashtabula,39007,OH,NA,NA
Savanna,Carroll,17015,IL,NA,NA
Cut Bank,Glacier,30035,MT,NA,NA
Tipton,Cedar,19031,IA,NA,NA
Pocasset,Barnstable,25001,MA,12700,"Barnstable Town, MA (Metropolitan Statistical Area)"
Double Oak,Denton,48121,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Country Squire Lakes,Jennings,18079,IN,NA,NA
Doylestown,Wayne,39169,OH,NA,NA
Fairport Harbor,Lake,39085,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Dakota Dunes,Union,46127,SD,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
Biscayne Park,Miami-Dade,12086,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Llano,Llano,48299,TX,NA,NA
Emigsville,York,42133,PA,49620,"York-Hanover, PA (Metropolitan Statistical Area)"
Okemah,Okfuskee,40107,OK,NA,NA
Dyer,Gibson,47053,TN,27180,"Jackson, TN (Metropolitan Statistical Area)"
Ridgemark,San Benito,06069,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
Agua Dulce,El Paso,48141,TX,21340,"El Paso, TX (Metropolitan Statistical Area)"
Monterey,Putnam,47141,TN,NA,NA
Weaver,Calhoun,01015,AL,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)"
North Cape May,Cape May,34009,NJ,36140,"Ocean City, NJ (Metropolitan Statistical Area)"
Brightwaters,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Waterloo,Jefferson,55055,WI,NA,NA
Lake Junaluska,Haywood,37087,NC,11700,"Asheville, NC (Metropolitan Statistical Area)"
Lodi,Columbia,55021,WI,31540,"Madison, WI (Metropolitan Statistical Area)"
West Union,Adams,39001,OH,NA,NA
Wilder,Campbell,21037,KY,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
Wormleysburg,Cumberland,42041,PA,25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)"
Dadeville,Tallapoosa,01123,AL,NA,NA
Pine City,Pine,27115,MN,NA,NA
Jackson,Jackson,27063,MN,NA,NA
Fobes Hill,Snohomish,53061,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Carrizales,Hatillo,72065,PR,NA,NA
Sharpes,Brevard,12009,FL,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)"
Loxley,Baldwin,01003,AL,19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"
Wildwood Crest,Cape May,34009,NJ,36140,"Ocean City, NJ (Metropolitan Statistical Area)"
